group,position_bp,cluster0_density,cluster1_density,cluster0_total,cluster1_total,n_sequences_in_group
Cancer (SRR),12727,1.0621637287288485e-05,1.7868769222616697e-05,155908167,26023057,236287
Cancer (SRR),12728,1.0647293416001741e-05,1.7868769222616697e-05,155908167,26023057,236287
Cancer (SRR),12729,1.0666535512536685e-05,1.77534868405353e-05,155908167,26023057,236287
Cancer (SRR),12730,1.0679363576893314e-05,1.77150593798415e-05,155908167,26023057,236287
Cancer (SRR),12731,1.0672949544715e-05,1.76766319191477e-05,155908167,26023057,236287
Cancer (SRR),12732,1.0672949544715e-05,1.77150593798415e-05,155908167,26023057,236287
Cancer (SRR),12733,1.0653707448180056e-05,1.77534868405353e-05,155908167,26023057,236287
Cancer (SRR),12734,1.0634465351645114e-05,1.77534868405353e-05,155908167,26023057,236287
Cancer (SRR),12735,1.0628051319466799e-05,1.77534868405353e-05,155908167,26023057,236287
Cancer (SRR),12736,1.0628051319466799e-05,1.77150593798415e-05,155908167,26023057,236287
Cancer (SRR),12737,1.061522325511017e-05,1.77150593798415e-05,155908167,26023057,236287
Cancer (SRR),12738,1.0608809222931855e-05,1.76382044584539e-05,155908167,26023057,236287
Cancer (SRR),12739,1.0595981158575226e-05,1.76382044584539e-05,155908167,26023057,236287
Cancer (SRR),12740,1.0583153094218599e-05,1.76382044584539e-05,155908167,26023057,236287
Cancer (SRR),12741,1.0583153094218599e-05,1.76766319191477e-05,155908167,26023057,236287
Cancer (SRR),12742,1.0589567126396913e-05,1.75997769977601e-05,155908167,26023057,236287
Cancer (SRR),12743,1.0595981158575226e-05,1.7522922076372504e-05,155908167,26023057,236287
Cancer (SRR),12744,1.0589567126396913e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12745,1.0583153094218599e-05,1.7522922076372504e-05,155908167,26023057,236287
Cancer (SRR),12746,1.0583153094218599e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12747,1.0551082933327028e-05,1.75997769977601e-05,155908167,26023057,236287
Cancer (SRR),12748,1.0538254868970399e-05,1.75997769977601e-05,155908167,26023057,236287
Cancer (SRR),12749,1.0538254868970399e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12750,1.0519012772435455e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12751,1.0519012772435455e-05,1.75997769977601e-05,155908167,26023057,236287
Cancer (SRR),12752,1.051259874025714e-05,1.75997769977601e-05,155908167,26023057,236287
Cancer (SRR),12753,1.0506184708078828e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12754,1.0506184708078828e-05,1.7522922076372504e-05,155908167,26023057,236287
Cancer (SRR),12755,1.0499770675900513e-05,1.7446067154984903e-05,155908167,26023057,236287
Cancer (SRR),12756,1.048052857936557e-05,1.7446067154984903e-05,155908167,26023057,236287
Cancer (SRR),12757,1.0474114547187255e-05,1.7407639694291103e-05,155908167,26023057,236287
Cancer (SRR),12758,1.048052857936557e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12759,1.048052857936557e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12760,1.0486942611543884e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12761,1.0448458418473999e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12762,1.0461286482830628e-05,1.7561349537066304e-05,155908167,26023057,236287
Cancer (SRR),12763,1.0448458418473999e-05,1.7522922076372504e-05,155908167,26023057,236287
Cancer (SRR),12764,1.043563035411737e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12765,1.0416388257582427e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12766,1.0403560193225798e-05,1.7446067154984903e-05,155908167,26023057,236287
Cancer (SRR),12767,1.042280228976074e-05,1.7446067154984903e-05,155908167,26023057,236287
Cancer (SRR),12768,1.042280228976074e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12769,1.042280228976074e-05,1.7484494615678703e-05,155908167,26023057,236287
Cancer (SRR),12770,1.042280228976074e-05,1.7446067154984903e-05,155908167,26023057,236287
Cancer (SRR),12771,1.043563035411737e-05,1.7407639694291103e-05,155908167,26023057,236287
Cancer (SRR),12772,1.042280228976074e-05,1.7369212233597307e-05,155908167,26023057,236287
Cancer (SRR),12773,1.0416388257582427e-05,1.7292357312209707e-05,155908167,26023057,236287
Cancer (SRR),12774,1.0416388257582427e-05,1.7253929851515907e-05,155908167,26023057,236287
Cancer (SRR),12775,1.0403560193225798e-05,1.717707493012831e-05,155908167,26023057,236287
Cancer (SRR),12776,1.0397146161047484e-05,1.717707493012831e-05,155908167,26023057,236287
Cancer (SRR),12777,1.042280228976074e-05,1.713864746943451e-05,155908167,26023057,236287
Cancer (SRR),12778,1.0409974225404113e-05,1.702336508735311e-05,155908167,26023057,236287
Cancer (SRR),12779,1.0409974225404113e-05,1.6984937626659313e-05,155908167,26023057,236287
Cancer (SRR),12780,1.0409974225404113e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12781,1.0403560193225798e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12782,1.0416388257582427e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12783,1.043563035411737e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12784,1.0454872450652313e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12785,1.0448458418473999e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12786,1.0454872450652313e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12787,1.043563035411737e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12788,1.043563035411737e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12789,1.0416388257582427e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12790,1.0397146161047484e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12791,1.0397146161047484e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12792,1.0409974225404113e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12793,1.0403560193225798e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12794,1.037790406451254e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12795,1.037790406451254e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12796,1.0384318096690855e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12797,1.0397146161047484e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12798,1.0384318096690855e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12799,1.037790406451254e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12800,1.0358661967977598e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12801,1.0339419871442655e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12802,1.033300583926434e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12803,1.0326591807086027e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12804,1.0300935678372769e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12805,1.0320177774907713e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12806,1.0326591807086027e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12807,1.0320177774907713e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12808,1.0313763742729398e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12809,1.0313763742729398e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12810,1.0313763742729398e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12811,1.0320177774907713e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12812,1.0326591807086027e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12813,1.0326591807086027e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12814,1.0326591807086027e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12815,1.0326591807086027e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12816,1.0320177774907713e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12817,1.033300583926434e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12818,1.0365076000155913e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12819,1.039073212886917e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12820,1.0384318096690855e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12821,1.039073212886917e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12822,1.0371490032334227e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12823,1.0371490032334227e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12824,1.0371490032334227e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12825,1.0352247935799284e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12826,1.0345833903620969e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12827,1.0365076000155913e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12828,1.0352247935799284e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12829,1.0358661967977598e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12830,1.0358661967977598e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12831,1.0345833903620969e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12832,1.033300583926434e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12833,1.0352247935799284e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12834,1.0345833903620969e-05,1.663909048041512e-05,155908167,26023057,236287
Cancer (SRR),12835,1.0358661967977598e-05,1.660066301972132e-05,155908167,26023057,236287
Cancer (SRR),12836,1.0365076000155913e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12837,1.0352247935799284e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12838,1.033300583926434e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12839,1.033300583926434e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12840,1.033300583926434e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12841,1.0326591807086027e-05,1.656223555902752e-05,155908167,26023057,236287
Cancer (SRR),12842,1.0326591807086027e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12843,1.0320177774907713e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12844,1.0320177774907713e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12845,1.0313763742729398e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12846,1.0313763742729398e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12847,1.0320177774907713e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12848,1.0345833903620969e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12849,1.0326591807086027e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12850,1.0300935678372769e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12851,1.0307349710551084e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12852,1.0307349710551084e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12853,1.0300935678372769e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12854,1.0307349710551084e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12855,1.0294521646194454e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12856,1.0281693581837827e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12857,1.0281693581837827e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12858,1.0268865517481198e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12859,1.0262451485302883e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12860,1.0256037453124569e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12861,1.0256037453124569e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12862,1.0249623420946254e-05,1.6946510165965513e-05,155908167,26023057,236287
Cancer (SRR),12863,1.0256037453124569e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12864,1.0256037453124569e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12865,1.0236795356589627e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12866,1.0236795356589627e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12867,1.0217553260054683e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12868,1.0217553260054683e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12869,1.0204725195698054e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12870,1.0204725195698054e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12871,1.0204725195698054e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12872,1.0204725195698054e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12873,1.019831116351974e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12874,1.0172655034806483e-05,1.6677517941108916e-05,155908167,26023057,236287
Cancer (SRR),12875,1.0191897131341427e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12876,1.0179069066984798e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12877,1.0185483099163112e-05,1.6792800323190316e-05,155908167,26023057,236287
Cancer (SRR),12878,1.019831116351974e-05,1.6831227783884116e-05,155908167,26023057,236287
Cancer (SRR),12879,1.0204725195698054e-05,1.6908082705271713e-05,155908167,26023057,236287
Cancer (SRR),12880,1.0204725195698054e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12881,1.0191897131341427e-05,1.6869655244577913e-05,155908167,26023057,236287
Cancer (SRR),12882,1.0185483099163112e-05,1.6754372862496516e-05,155908167,26023057,236287
Cancer (SRR),12883,1.019831116351974e-05,1.6715945401802716e-05,155908167,26023057,236287
Cancer (SRR),12884,1.0185483099163112e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12885,1.0185483099163112e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12886,1.0185483099163112e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12887,1.0172655034806483e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12888,1.0166241002628169e-05,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12889,1.0159826970449854e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12890,1.0159826970449854e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12891,1.0159826970449854e-05,1.6370098255558523e-05,155908167,26023057,236287
Cancer (SRR),12892,1.015341293827154e-05,1.6408525716252323e-05,155908167,26023057,236287
Cancer (SRR),12893,1.0146998906093227e-05,1.6408525716252323e-05,155908167,26023057,236287
Cancer (SRR),12894,1.0114928745201654e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12895,1.0108514713023341e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12896,1.0108514713023341e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12897,1.0076444552131768e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12898,1.0070030519953454e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12899,1.0070030519953454e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12900,1.0070030519953454e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12901,1.0044374391240197e-05,1.6408525716252323e-05,155908167,26023057,236287
Cancer (SRR),12902,1.0037960359061883e-05,1.6370098255558523e-05,155908167,26023057,236287
Cancer (SRR),12903,1.0025132294705254e-05,1.6370098255558523e-05,155908167,26023057,236287
Cancer (SRR),12904,9.999476165991997e-06,1.6370098255558523e-05,155908167,26023057,236287
Cancer (SRR),12905,9.986648101635368e-06,1.6408525716252323e-05,155908167,26023057,236287
Cancer (SRR),12906,9.993062133813683e-06,1.6408525716252323e-05,155908167,26023057,236287
Cancer (SRR),12907,9.999476165991997e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12908,9.986648101635368e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12909,9.993062133813683e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12910,9.986648101635368e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12911,9.993062133813683e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12912,9.999476165991997e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12913,1.0012304230348626e-05,1.660066301972132e-05,155908167,26023057,236287
Cancer (SRR),12914,9.999476165991997e-06,1.660066301972132e-05,155908167,26023057,236287
Cancer (SRR),12915,9.999476165991997e-06,1.652380809833372e-05,155908167,26023057,236287
Cancer (SRR),12916,1.0012304230348626e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12917,1.001871826252694e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12918,1.0005890198170312e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12919,1.0005890198170312e-05,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12920,1.0005890198170312e-05,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12921,9.986648101635368e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12922,9.97382003727874e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12923,9.948163908565482e-06,1.648538063763992e-05,155908167,26023057,236287
Cancer (SRR),12924,9.941749876387168e-06,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12925,9.941749876387168e-06,1.6446953176946123e-05,155908167,26023057,236287
Cancer (SRR),12926,9.92892181203054e-06,1.6370098255558523e-05,155908167,26023057,236287
